ID;Nom;Statut;Etape;Pipeline;Montant HT;Probabilite %;Date cloture;Client;Email client;Responsable;Tags;Source;Date creation;Description
10376883;92-AES France-La DEF-Installation plot-202405-OPP-02759;won;Devis froid;Commercial;14894.00;30;;;;;;Client existant;2024-05-17;
10388885;77-EPA Marne-Champs sur Marne-Vitrophanie-202405;won;Devis froid;Commercial;2770.66;30;;;;;;Bouche à oreille / Prescription;2024-05-20;
10397962;92-Mairie-Colombes-Structure toile-202405;lost;Devis froid;Commercial;5799.88;30;;;;;;Appel entrant / Emailing / Marketing;2024-05-21;
10399560;33-Algeco-Arès-Modulize-202405;lost;Devis froid;Commercial;37151.89;30;;;;;;Client existant;2024-05-22;
10401825;80-Portakabin-Amiens-Modulize ID Logistique-202405;closed;Devis froid;Commercial;5960.26;30;;;;;;Aucune;2024-05-22;
10402529;93-GTM Batiment-Rosny S/Bois-Palissade-202405-OPP-02764;lost;Identifié;Commercial;17045.10;0;;;;;;Appel entrant / Emailing / Marketing;2024-05-22;
10410700;75-Oxy-Paris-Déplacement totem-202405;won;Devis froid;Commercial;820.00;30;;;;;;Client existant;2024-05-23;
10414972;13-La Nouvelle Garde-Marseille-Palissade-202405;lost;Devis froid;Commercial;9317.80;30;;;;;;Appel entrant / Emailing / Marketing;2024-05-23;
10432261;54-CCB Pompey-Pompey-Palissades-202405;won;Devis froid;Commercial;64189.00;30;;;;;;Appel entrant / Emailing / Marketing;2024-05-27;
10433714;51-Siliceo-Saint-Martin-sur-le-pré-Totem-202405;lost;Devis froid;Commercial;5705.00;30;;;;;;Appel entrant / Emailing / Marketing;2024-05-27;
10434520;16-BMO-Angoulême-Toile sur façade-202405;lost;Devis froid;Commercial;23801.20;30;;;;;;Bouche à oreille / Prescription;2024-05-27;
10435365;93-AES FRANCE-AQC Saint Denis-Additionnal WC2+TM-C30-202405-OPP-02770;won;Devis froid;Commercial;6240.00;30;;;;;;Client existant;2024-05-27;
10436260;75-AES-FRANCE-BERCY (BCY)-Additionnal Works-WC2 + LV20+TM.W20-202405-OPP-02771;lost;Identifié;Commercial;3820.00;0;;;;;;Client existant;2024-05-27;
10439373;74-LeGroup-Bonneville-Totem-202405;lost;Devis froid;Commercial;82377.00;30;;;;;;Appel entrant / Emailing / Marketing;2024-05-28;
10443875;92-Eurovia-Chatillon-Totem-202405;won;Devis chaud;Commercial;11015.00;90;;;;;;Aucune;2024-05-28;
10444907;93-BL PUBLICITE-Neuilly S/Marne-Stabilize Plots-202405-OPP-02774;lost;Identifié;Commercial;3346.00;0;;;;;;Appel entrant / Emailing / Marketing;2024-05-29;
10445832;85-Mairie sables-Olonnes-Souffleur Arundel-Palissade bois-202405-OPP-02775;lost;Identifié;Commercial;42030.50;0;;;;;;Appel entrant / Emailing / Marketing;2024-05-29;
10496126;45-PUBLI RELIEF-SIGNARAMA-Orléans-Stabilize Panneau-2024-OPP-02776;lost;Devis froid;Commercial;4335.00;30;;;;;;Appel entrant / Emailing / Marketing;2024-05-29;
10514740;69-ETF-Saint Priest Tram-Electrification + plots-202405-OPP-02777;closed;Devis froid;Commercial;20220.00;30;;;;;;Client existant;2024-05-29;
10521195;06-BESIGN SCHOOL-NICE-TOTEM LIZ-202405;closed;Qualifié;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2024-05-30;
10529348;93-SNGT-AULNAY-SOUS-BOIS-MASSIF HABILLE BOIS-202405;won;Devis chaud;Commercial;8692.00;90;;;;;;Appel entrant / Emailing / Marketing;2024-05-31;
10531268;02-COBAT-SOISSONS-CAISSON GRUE-202405;lost;Devis froid;Commercial;5194.70;30;;;;;;Appel entrant / Emailing / Marketing;2024-06-01;
10532264;93-AES-CNT AQC BRS-Additionnal J- FOP-202405-OPP-02781;won;Identifié;Commercial;4390.00;0;;;;;;Client existant;2024-06-02;
10532868;92-AES FRANCE-CNT DEF Cateneries-Poteaux et plots-202406-OPP-02782;won;Devis tiède;Commercial;25354.00;60;;;;;;Client existant;2024-06-02;
10534116;75-AES FRANCE-Paris Trocadero P24-TV Studios-Metalworker/Machinery-202406-OPP-02783;lost;Identifié;Commercial;4770.00;0;;;;;;Client existant;2024-06-02;
10535642;07-Office Tourisme Gorges Ardèche-Totem-202406;closed;Qualifié;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2024-06-03;
10548564;93-AES France-Villepinte NPA W.C2-202406-OPP-02785;won;Identifié;Commercial;4915.00;0;;;;;;Client existant;2024-06-04;
10548767;93-AES FRANCE-AQC Installation Solution J-202406-OPP-02786;won;Devis froid;Commercial;5965.00;30;;;;;;Client existant;2024-06-05;
10548840;92-NGE GC-Rueil Malmaison-Palissade Bois-202406-OPP-02787;lost;Devis froid;Commercial;79525.00;30;;;;;;Aucune;2024-06-05;
10555032;45-Elvia-Puiseaux-Film solaire-202406;closed;Devis froid;Commercial;7547.00;30;;;;;;Bouche à oreille / Prescription;2024-06-05;
10556028;27-Mairie-Val de Reuil-Totem-202406;closed;Budget;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2024-06-05;
10562303;13-Prométhée-Aix en Provence-Totem-202406;closed;Qualifié;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2024-06-06;
10562856;78-Eventeam-St Quentin en Yvelines-Totem-202406;closed;Budget;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2024-06-06;
10562968;75-Aequo Construction-FR-Modulize-202406;lost;Devis froid;Commercial;1575.00;30;;;;;;Appel entrant / Emailing / Marketing;2024-06-06;
10574863;93-AES FRANCE-IDF-LIRI PORTAL-202405;won;Devis chaud;Commercial;16020.00;90;;;;;;Client existant;2024-06-07;
10576742;33-Office Tourisme-La Teste De Buch-Candelize-202406;closed;Budget;Commercial;23895.00;0;;;;;;Appel entrant / Emailing / Marketing;2024-06-07;
10596661;95-Garges-lès-Gonesse-Totem-202406;closed;Qualifié;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2024-06-11;
10599553;75-Sica-La cnav Paris-Palissade-plot-202406;lost;Identifié;Commercial;14120.10;50;;;;;;Client existant;2024-06-12;
10600652;44-Midi Traçage(Esvia)-Nantes-Palissade-202406-OPP-02798;cancelled;Identifié;Commercial;1620.00;0;;;;;;Appel entrant / Emailing / Marketing;2024-06-12;
10601472;78-Strat&act-Mantes La Jolie-Totem-202406;lost;Devis froid;Commercial;8098.32;30;;;;;;Client existant;2024-06-12;
10602468;93-SNGT-AULNAY-SOUS-BOIS-MASSIFS-202406-OPP-02800;won;Devis chaud;Commercial;2326.00;90;;;;;;Client existant;2024-06-12;
10602593;77-Algeco-Meaux-Signalétique Lycée Pierre de Coubertin-202406;lost;Devis tiède;Commercial;8334.25;60;;;;;;Client existant;2024-06-12;
10603873;77-ADLUM-Seine et Marne-Massifs-202406-OPP-02802;lost;Devis froid;Commercial;2720.00;30;;;;;;Appel entrant / Emailing / Marketing;2024-06-12;
10603991;75_AES FRANCE-CPL Installation solutions de cheminements-202406-OPP-02803;won;Identifié;Commercial;44140.00;0;;;;;;Client existant;2024-06-12;
10613578;06-Negresso-Nice-Bache-202406;closed;Identifié;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2024-06-14;
10633913;45-Eiffage Centre Loire-Loiret-Stabilize plots + Poteaux-202406-OPP-02805;won;Identifié;Commercial;7894.28;0;;;;;;Aucune;2024-06-18;
10634765;FR-Paris2024-FR-Totem-202406;lost;Devis tiède;Commercial;95500.00;60;;;;;;Bouche à oreille / Prescription;2024-06-18;
10635783;36-AES FRANCE-CTX P2024-Catenaries-Poles-Ballast-202406-OPP-02807;won;Devis chaud;Commercial;42613.37;90;;;;;;Client existant;2024-06-18;
10636182;75-AES FRANCE-PDP P2024-Hooks Solutions-202406-OPP-02808;lost;Identifié;Commercial;2720.00;0;;;;;;Aucune;2024-06-18;
10640177;92-CITEOS-COGELUM-Nanterre-Electrification Plots Poteaux-202406-OPP-02809;lost;Identifié;Commercial;1080.00;0;;;;;;Client existant;2024-06-19;
10642659;75-Artvisor-Paris-totem-202406;closed;Identifié;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2024-06-19;
10643222;92-Conseil Départemental-Hauts-de-Seine-AO Communication extérieure-202406;lost;Devis tiède;Commercial;200000.00;60;;;;;;Appel entrant / Emailing / Marketing;2024-06-19;
10643879;85-LCA-Montaigu-CAISSON GRUS-2406;closed;Identifié;Commercial;0.00;0;;;;;;Aucune;2024-06-19;
10649319;75-AES FRANCE-La Chapelle(CPL)-Electrification-TM-Ph2-202406-OPP-02813;won;Devis chaud;Commercial;7829.00;90;;;;;;Client existant;2024-06-19;
10649521;93-AES FRANCE-Saint Denis(AQC)-Solution J et TM-202406-OPP-02814;won;Identifié;Commercial;3089.00;0;;;;;;Client existant;2024-06-19;
10652061;77-Kompan-Dammarie-Les-Lys-Toile sur entrepot-202406;won;Devis froid;Commercial;3810.00;30;;;;;;Client existant;2024-06-20;
10655520;75-Bergamote-Paris-totem Liz-202406;closed;Qualifié;Commercial;0.00;0;;;;;;Aucune;2024-06-20;
10658115;75-Gagneraud Construction-Paris 14-Palissades Bois-202406-OPP-02817;lost;Devis froid;Commercial;131023.75;30;;;;;;Appel entrant / Emailing / Marketing;2024-06-20;
10675142;75-ZACHARIE AGENCEMENT-Paris-LOEWE St Honoré-202406;won;Devis froid;Commercial;2650.00;30;;;;;;Client existant;2024-06-24;
10675225;93-AES France St Denis- P24-structures-steel plates-202406;won;Devis froid;Commercial;12847.80;30;;;;;;Client existant;2024-06-24;
10680305;27-Mairie-Gisors-Totem-202405;lost;Devis froid;Commercial;10400.00;30;;;;;;Appel entrant / Emailing / Marketing;2024-06-24;
10684587;92-Mairie-Sèvres-Pavoisement-202406;won;Devis chaud;Commercial;12880.00;90;;;;;;Appel entrant / Emailing / Marketing;2024-06-25;
10684995;94-Algeco-Fontenay ss bois-Modulize-202406;won;Devis froid;Commercial;1234.75;30;;;;;;Client existant;2024-06-25;
10685602;75-SADE-PARIS- Parc Montsouris-Pallisade bois-2406-OPP-02823-;lost;Identifié;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2024-06-25;
10690620;83-Mairie-Brignoles-Totem-202406;lost;Devis froid;Commercial;18465.00;30;;;;;;Appel entrant / Emailing / Marketing;2024-06-25;
10701725;44-Algeco-Donges-Antiblast-202406;lost;Devis froid;Commercial;4470.00;30;;;;;;Client existant;2024-06-27;
10707094;77-AES France-Torcy P24 VNS &LBO Remedial Works-202406-OPP-02827-OPP-02827;won;Devis chaud;Commercial;55810.00;90;;;;;;Client existant;2024-06-27;
10707193;75-AES France-BERCY-P24 - CNT BCY Next phase-202406-OPP-02828;won;Devis chaud;Commercial;57789.00;90;;;;;;Client existant;2024-06-28;
10716082;14-Legoupil Industrie-Vire-Habillage Module-202406;lost;Devis froid;Commercial;6873.94;30;;;;;;Bouche à oreille / Prescription;2024-06-28;
10716334;14-Legoupil Industrie-Falaise-Habillage Module-202406;lost;Devis froid;Commercial;17041.28;30;;;;;;Bouche à oreille / Prescription;2024-06-28;
10721073;13-Algeco-Aix-Habillage Ecole Pierre-Gilles de Gennes-20406;closed;Devis froid;Commercial;19743.00;30;;;;;;Client existant;2024-06-28;
10734191;62-Mairie Lens-Totem-202406;closed;Qualifié;Commercial;0.00;0;;;;;;Aucune;2024-07-01;
10742700;44-Phil'Event-Nantes-Totem-202407;closed;Budget;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2024-07-02;
10746543;75-Maison Papier Francais-Paris-Habillage Facade-202407;closed;Devis froid;Commercial;9980.00;30;;;;;;Appel entrant / Emailing / Marketing;2024-07-02;
10749845;92-AES FRANCE-CNT DEF-P2024-Catenary wires-202407-OPP-02836;won;Devis tiède;Commercial;6071.00;60;;;;;;Client existant;2024-07-03;
10749983;75_AES FRANCE-CPL Extras Items-2407-OPP-02837;won;Devis froid;Commercial;6545.00;30;;;;;;Client existant;2024-07-03;
10779219;74-Dep Haute-Savoie-Annecy-Totems-2406-Opp-02838;closed;Identifié;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2024-07-04;
10783419;78-Ville-Plaisir-Totem-202407;lost;Devis froid;Commercial;10725.00;0;;;;;;Appel entrant / Emailing / Marketing;2024-07-05;
10786029;93-AES France-Villepinte NPA W.C2-202406-OPP-02840;won;Identifié;Commercial;4915.00;0;;;;;;Client existant;2024-07-06;
10786047;93-AES France St Denis- P24-structures-steel plates-202407-OPP-02841;cancelled;Identifié;Commercial;0.00;0;;;;;;Client existant;2024-07-06;
10789151;92-Algeco-Courbevoie-Signaletique Ecole Malraux-202407;lost;Devis froid;Commercial;237988.50;30;;;;;;Client existant;2024-07-08;
10793816;75-Villa Eugénie-Paris-Toile sur Truss Jardin d'acclimatation-202407;lost;Devis froid;Commercial;5639.30;30;;;;;;Client existant;2024-07-08;
10801898;93-AES FRANCE-Saint Denis- AQC Additional containment-202407-OPP-02844;won;Devis froid;Commercial;3785.00;30;;;;;;Client existant;2024-07-10;
10802838;75-AES FRANCE-CPL La Chapelle-Gymnase-202407-OPP-02845;won;Identifié;Commercial;8440.00;0;;;;;;Client existant;2024-07-10;
10804619;34-Les Abattoirs-Toulouse-Palissade Mécénat-202407;won;Devis tiède;Commercial;7846.80;60;;;;;;Appel entrant / Emailing / Marketing;2024-07-10;
10843205;75-Privartys-Paris-Palissade St Honoré-202407;lost;Devis froid;Commercial;57332.00;30;;;;;;Appel entrant / Emailing / Marketing;2024-07-12;
10845972;75-EXA GROUP-Paris-Palissade TIffany Champs Elysées-202407;lost;Devis froid;Commercial;361284.50;30;;;;;;Appel entrant / Emailing / Marketing;2024-07-12;
10861401;66-Mairie du Barcarès-kakémonos-202407-OPP-02849;closed;Identifié;Commercial;0.00;0;;;;;;Aucune;2024-07-16;
10861948;94-Algeco-St Maur des Faussés-Damier Eiffage-202407;lost;Devis froid;Commercial;1341.24;30;;;;;;Client existant;2024-07-16;
10863379;93-Freo-Saint Ouen-Signaletique-202407;lost;Devis froid;Commercial;2960.00;30;;;;;;Client existant;2024-07-16;
10870021;83-Algeco-Callian-Modulize-202407;lost;Devis froid;Commercial;5606.00;30;;;;;;Client existant;2024-07-17;
10873255;71-Algeco-Chalon Sur Saône-Ecole St Exupéry-Modulize-202407;won;Devis froid;Commercial;3182.00;30;;;;;;Client existant;2024-07-18;
10873507;71-Algeco-Chalon Sur Saône-Ecole Kergomard-Modulize-202407;won;Devis froid;Commercial;2684.00;30;;;;;;Client existant;2024-07-18;
10893770;62-Novebat-Altiz Caisson Grue-202407;closed;Identifié;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2024-07-22;
10912650;17-Marie-La Rochelle-Totem-202407;closed;Qualifié;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2024-07-22;
10929806;17-Colas-La Rochelle-plots-202407;closed;Identifié;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2024-07-24;
10934953;74-LeGroup-Taninges-Totem Dpt Haute Savoie-202407;lost;Devis froid;Commercial;3840.50;30;;;;;;Client existant;2024-07-25;
10935552;49-IFCE-Saumur-Toile sur Grille-202407;lost;Devis froid;Commercial;6098.00;30;;;;;;Appel entrant / Emailing / Marketing;2024-07-25;
10942308;07-Algeco-Aubenas-algeco Deco-202407;won;Devis froid;Commercial;7628.00;30;;;;;;Client existant;2024-07-25;
10950808;78-Mairie-Mantes La Jolie-Musée de l'Hôtel-Dieu-Totem-202407;closed;Qualifié;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2024-07-29;
10952868;78-K&B-Cannes Ecluse-Bacha-grue-202407;lost;Identifié;Commercial;645.00;0;;;;;;Appel entrant / Emailing / Marketing;2024-07-29;
10964998;78-CITEOS-COGELUM-St-Germain-Acheres-Massifs + Poteaux-202407-OPP-02863;lost;Devis froid;Commercial;114335.00;30;;;;;;Client existant;2024-07-31;
10966281;75-Cible Skin-Paris-Bache logo-202407;closed;Identifié;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2024-07-31;
10969294;95-Pierreval-Persan-4X3-202407;lost;Devis froid;Commercial;3577.00;30;;;;;;Client existant;2024-07-31;
10969336;77-Algeco-Servon-Panneaux signalétiques IDF-202407;cancelled;Qualifié;Commercial;0.00;0;;;;;;Client existant;2024-07-31;
10969343;75-Demathieu et Bard-Paris-Toile Pimco-202407;lost;Devis froid;Commercial;206171.70;30;;;;;;Aucune;2024-07-31;
10969572;77-EpaMarne-Croissy-Beaubourg-RTE-Stabilize Plots+Poteaux bois-202407-OPP-02868;won;Devis froid;Commercial;3436.00;30;;;;;;Commercial / Partenaire;2024-07-31;
10973058;92-Villadalesia-Malakoff-Totem Location-202408;lost;Devis tiède;Commercial;3100.00;60;;;;;;Appel entrant / Emailing / Marketing;2024-08-01;
10973875;76-Portakabin-Isneauville-Modulize Mairie-202408;closed;Devis froid;Commercial;13161.41;30;;;;;;Client existant;2024-08-01;
10974175;59-SNCF-Lille-Gare Lille Flandres Bache-202407;closed;Qualifié;Commercial;0.00;0;;;;;;Aucune;2024-08-01;
10976451;06-Nova H Prorerties-Roquebrune Cap Martin-Palissade-202407;closed;Identifié;Commercial;0.00;0;;;;;;Aucune;2024-08-02;
10985744;91-Algeco-Marcoussis-Modulize-202408;won;Devis tiède;Commercial;11939.70;60;;;;;;Client existant;2024-08-05;
10986319;74-The Place To Be-Morzine-Bâche sur Hotel-202408;lost;Budget;Commercial;23000.00;0;;;;;;Appel entrant / Emailing / Marketing;2024-08-05;
10987037;92-W Conran Design-Boulogne-Camion Evénementiel Banque;closed;Identifié;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2024-08-05;
10988121;92-CMN-Saint Cloud-Parc Signalétique-202408;won;Devis chaud;Commercial;3410.00;90;;;;;;Client existant;2024-08-06;
10990758;75-IC Construction-Paris-Palissade Cartier Champs Elysées-202408;lost;Devis froid;Commercial;284459.80;30;;;;;;Appel entrant / Emailing / Marketing;2024-08-06;
10995050;95-SIGIDURS-Sarcelles-Palissade&Totem-202408-OPP-02879;won;Devis chaud;Commercial;13135.06;90;;;;;;Appel entrant / Emailing / Marketing;2024-08-08;
11008900;14-Vinci construction M&F-Bayeux-Dépose Palissade-OH1, OH2, OH3, OH6, OH7-202408-OPP-02880;won;Identifié;Commercial;1426.40;0;;;;;;Client existant;2024-08-11;
11009761;13-Algeco-Pelissane-Modulize site de Tir-202408;won;Devis froid;Commercial;4466.00;30;;;;;;Client existant;2024-08-12;
11010493;77-VOISENON-Massifs -202408-OPP-02882;lost;Devis froid;Commercial;0.00;30;;;;;;Appel entrant / Emailing / Marketing;2024-08-12;
11018285;94-Bleu Equipage com-Brie sur Marne-Modulize-202408-OPP-02883;closed;Identifié;Commercial;0.00;0;;;;;;Aucune;2024-08-15;
11032204;75-ZACHARIE AGENCEMENT-Paris-Palissade LOEWE Montaigne-202408;lost;Devis froid;Commercial;28534.06;30;;;;;;Client existant;2024-08-21;
11032401;27-SILOGE-EVREUX-BACHE XXL-202408;won;Devis froid;Commercial;3300.00;30;;;;;;Client existant;2024-08-21;
11034635;78-EHTP-Versailles AO Hydreaulys-Palissade-202408-OPP-02886;lost;Devis froid;Commercial;175229.74;30;;;;;;Appel entrant / Emailing / Marketing;2024-08-21;
11046580;75-Pradeau Morin-Paris-Palissade Square Avenue Foch-202408-OPP-02887;won;Devis froid;Commercial;3711.60;30;;;;;;Client existant;2024-08-23;
11053277;45-Orléans Métropole-Orléans-Chevalet-202408;lost;Budget;Commercial;0.00;0;;;;;;Client existant;2024-08-26;
11054740;92-AES France-CNT DEF Blocks/poles/catenaries-Dépose-202408-OPP-02889;won;Devis chaud;Commercial;15272.00;90;;;;;;Client existant;2024-08-26;
11054796;75-AES France-CNT BCY Blocks/Poles/Catenaries-Dépose-202408-OPP-02890;won;Devis chaud;Commercial;11178.00;90;;;;;;Client existant;2024-08-26;
11056088;45-Eiffage Centre Loire-Loiret-Stabilize plots + Poteaux-202408-OPP-02891;won;Identifié;Commercial;1407.38;0;;;;;;Client existant;2024-08-27;
11058007;75-Pradeau Morin-Paris-Palissade Square Avenue Foch-OPP-02892;lost;Identifié;Commercial;4360.00;0;;;;;;Client existant;2024-08-27;
11066806;64-SDEL Réseaux-Anglet-Massifs Stabilize+Poteaux-202408-OPP-02893;cancelled;Qualifié;Commercial;7998.00;0;;;;;;Commercial / Partenaire;2024-08-28;
11067717;93-Trumpf-Villepinte-Caisson grue-202408-OPP-02894;lost;Devis froid;Commercial;6315.00;30;;;;;;Appel entrant / Emailing / Marketing;2024-08-29;
11068487;75-Lorenzi-Paris-palissade-202408-OPP-02859;closed;Qualifié;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2024-08-29;
11080915;75-Musée YSL-Paris-Habillage-202409-OPP-02896;closed;Budget;Commercial;40000.00;0;;;;;;Appel entrant / Emailing / Marketing;2024-09-02;
11087899;75-Prismaflex-Paris-Totems-202409-OPP-02897;lost;Devis froid;Commercial;29196.00;30;;;;;;Aucune;2024-09-03;
11101167;75-ESA Engineering-Paris-YSL St Germain-202409;lost;Devis froid;Commercial;69635.00;30;;;;;;Bouche à oreille / Prescription;2024-09-04;
11104159;93-AES France- Dépose Le Bourget LBO-plots-202409-OPP-02899;won;Devis chaud;Commercial;334.55;90;;;;;;Client existant;2024-09-05;
11107119;93-AES FRANCE-AQC Depose Hooks/j-202409-OPP-02900;won;Qualifié;Commercial;12180.00;0;;;;;;Client existant;2024-09-05;
11108422;06-ERGC-Nice-Toile-202409;lost;Devis froid;Commercial;8556.20;30;;;;;;Appel entrant / Emailing / Marketing;2024-09-05;
11111089;36-AES FRANCE-CNT CTX Dépose Blocks/poles/catenaries-OPP-02902;won;Devis chaud;Commercial;7520.00;90;;;;;;Client existant;2024-09-06;
11111109;36-AES FRANCE-CPL-P24-Depose Catenaries-Poles-Ballast-202409-OPP-02902;won;Qualifié;Commercial;12490.00;0;;;;;;Client existant;2024-09-06;
11111181;93-AES France-Villepinte-Dépose NPA-202409-OPP-02904;won;Qualifié;Commercial;8290.00;0;;;;;;Client existant;2024-09-06;
11111201;69-SES-Lyon-Totem Confluence-202409;won;Devis chaud;Commercial;3727.50;90;;;;;;Bouche à oreille / Prescription;2024-09-06;
11111955;60-Pichet-Creil-Totem-202409;closed;Qualifié;Commercial;0.00;0;;;;;;Bouche à oreille / Prescription;2024-09-06;
11128671;13-Agence N°6-Aubagne-Palissade CC-202409;lost;Devis froid;Commercial;17060.00;30;;;;;;Appel entrant / Emailing / Marketing;2024-09-10;
11132821;75-AES FRANCE-BCY for removal Items and Repair-202409-OPP-02908;won;Devis chaud;Commercial;5140.00;90;;;;;;Client existant;2024-09-10;
11142091;72-AC de L'ouest-Le Mans-Habillage événentiel-202409;closed;Budget;Commercial;3450.00;0;;;;;;Appel entrant / Emailing / Marketing;2024-09-12;
11142092;44-Ass des parent Ecole St Felix-Nante-modulize-202409-OPP-02910;closed;Devis froid;Commercial;4253.65;30;;;;;;Aucune;2024-09-13;
11142093;80-Itherm-Amien-Location Plots-202409-Opp-02911;won;Devis froid;Commercial;1737.00;30;;;;;;Appel entrant / Emailing / Marketing;2024-09-16;
11142094;19-Corrèze Habitat-Bort Les Orgues-Palissade-202409;lost;Devis tiède;Commercial;24975.00;60;;;;;;Bouche à oreille / Prescription;2024-09-16;
11142095;69-Deux Fleuves Rhone Habitat-Villefranche sur Saone.-Totems-202409-OPP-02913;closed;Devis froid;Commercial;0.00;30;;;;;;Aucune;2024-09-17;
11142096;49-Mairie Angers-Totems-202409-OPP-02914;won;Devis tiède;Commercial;36825.00;60;;;;;;Appel entrant / Emailing / Marketing;2024-09-17;
11142097;75-EXA GROUP-Paris-Palissade Loewe St Honoré-202409;lost;Devis froid;Commercial;58946.29;30;;;;;;Appel entrant / Emailing / Marketing;2024-09-19;
11142130;78-Algeco-Gare de Poissy-Modulize-202409-OPP-02916;lost;Devis froid;Commercial;26959.55;30;;;;;;Client existant;2024-09-20;
11142131;67-Mathis-Muttersholtz-Baches-202409;lost;Devis froid;Commercial;1895.00;30;;;;;;Aucune;2024-09-23;
11142132;92-Maitre Cube-Colombes-Panneau-202409;won;Devis froid;Commercial;419.50;30;;;;;;Bouche à oreille / Prescription;2024-09-24;
11142133;77-Portakabin-Lieusaint-Modulize-202409-OPP-02919;lost;Devis froid;Commercial;12002.26;30;;;;;;Client existant;2024-09-27;
11142134;77-Portakabin-Melun-GENDARMERIE-Modulize-202409-OPP-02920;won;Devis tiède;Commercial;2243.60;60;;;;;;Client existant;2024-10-01;
11142135;11-As Groupe-Narbonne-Altize-202410-OPP-02921;lost;Devis froid;Commercial;4625.00;30;;;;;;Appel entrant / Emailing / Marketing;2024-10-07;
11142136;63-Auvergn'Attitude-Banne D'ordanche-Totems-202410-OPP-02922;closed;Budget;Commercial;0.00;0;;;;;;Aucune;2024-10-08;
11142137;01-LAR Construction-Ferney voltaire-Altize-202410-OPP-02923;lost;Devis froid;Commercial;4940.00;30;;;;;;Bouche à oreille / Prescription;2024-10-08;
11142138;CH-Edifa- Suisse-panneaux-logo-202410-OPP-02924;lost;Devis froid;Commercial;1483.00;30;;;;;;Aucune;2024-10-10;
11142139;92-Lefevre-Boulogne-Palissade Eglise Notre Dame des Menus-202410;lost;Devis froid;Commercial;89024.80;30;;;;;;Appel entrant / Emailing / Marketing;2024-10-10;
11142140;77-SEM du Pays de Fontainebleau-Fontainebleau-Toile sur façade-202410;won;Devis tiède;Commercial;18360.00;60;;;;;;Appel entrant / Emailing / Marketing;2024-10-11;
11142141;IT-AES France-Milan-JO 2026-202410;cancelled;Qualifié;Commercial;0.00;0;;;;;;Aucune;2024-10-14;
11142142;75-Boulanger-Paris Monparnasse-vitrophanie-202410-OPP-02928;closed;Identifié;Commercial;0.00;0;;;;;;Aucune;2024-10-15;
11142143;69-Suez RR-LYON/Givore-Plots-202410-OPP-02929;lost;Devis froid;Commercial;6067.88;30;;;;;;Client existant;2024-10-16;
11142144;76-Algeco-Petit-Quevilly-Modulize-202410;lost;Devis froid;Commercial;1891.00;30;;;;;;Client existant;2024-10-16;
11142145;75-Cushman-Paris-Habillage Echafaudage Champs Elysées-202410;lost;Devis froid;Commercial;4077.00;30;;;;;;Appel entrant / Emailing / Marketing;2024-10-21;
11142178;38-Algeco-Meylan-Vitrage-202407;won;Devis froid;Commercial;1421.68;30;;;;;;Client existant;2024-10-23;
11142179;79-Immobilier Atlantic-Niort Galerie Hugo-palissade-202410;lost;Devis froid;Commercial;18360.00;30;;;;;;Appel entrant / Emailing / Marketing;2024-10-25;
11142180;ADM 2024-Administratif;closed;Identifié;Commercial;0.00;0;;;;;;Aucune;2024-10-29;
11142181;75-Algeco-Paris-Modulize Montmartre-202410;won;Devis chaud;Commercial;1178.50;90;;;;;;Client existant;2024-10-29;
11142182;75-Gens Evenements-Paris-Totem Gare du Nord-202410;lost;Devis froid;Commercial;2255.00;30;;;;;;Appel entrant / Emailing / Marketing;2024-10-30;
11142183;78-Impression 360-les Mureaux-Totems-202411-OPP-02936;cancelled;Identifié;Commercial;0.00;0;;;;;;Aucune;2024-11-05;
11142184;38-LeGroup-Grenoble-Totem-202410;lost;Devis froid;Commercial;29005.00;30;;;;;;Client existant;2024-11-05;
11142185;83-Port Bandol-Habillage Bungalow Modulize-202411;closed;Qualifié;Commercial;0.00;0;;;;;;Appel entrant / Emailing / Marketing;2024-11-06;
11142186;72-Ocelian-LeMans-Dépose palissade-202411-Opp-02939;lost;Devis froid;Commercial;13814.50;30;;;;;;Aucune;2024-11-07;
11142187;95-SATEL-AUBONNE-Blocs Empilize-202411-OPP-02940;closed;Identifié;Commercial;0.00;0;;;;;;Commercial / Partenaire;2024-11-08;
